ID sample_1 sample_2 value_1 value_2 q_value
CFAP36 C F 29.4259 28.9638 0.916866
CFAP43 C F 0.030311 0.05294 1
CFAP44 C F 0.897975 0.61763 0.0220089
CFAP44-AS1 C F 0 0 1
CFAP45 C F 1.05687 1.32231 0.32811
CFAP46 C F 0 0 1
CFAP47 C F 0 0 1
CFAP52 C F 0.0235074 0.0221246 1
CFAP53 C F 0.0781989 0.0831068 1
CFAP54 C F 0.177692 0.158149 1
CFAP57 C F 0.0938215 0.097168 1
CFAP58 C F 0.0542893 0.0436638 1
CFAP58-AS1 C F 0.100369 0.0501798 1
CFAP61 C F 0.0167197 0.0615214 1
CFAP69 C F 0.360753 0.102139 1
CFAP70 C F 0.207186 0.16448 1
CFAP74 C F 0.0041614 0.00341635 1
CFAP97 C F 10.1683 6.14194 0.000259295
CFAP99 C F 0 0 1
CFB C F 0.00916075 0.00854847 1
CFC1 C F 0 0 1
CFC1B C F 0 0 1
CFD C F 77.4246 94.7383 0.0558585
CFDP1 C F 17.3824 14.6429 0.184025
CFH C F 0.0103514 0.0114829 1
CFHR1 C F 0.103415 0.104238 1
CFHR2 C F 0 0 1
CFHR3 C F 0 0 1
CFHR4 C F 0 0 1
CFHR5 C F 0 0 1
CFI C F 0.156024 0.0777852 1
CFL1 C F 1892.27 2226.18 0.106308
CFL1P1 C F 0.032466 0.055393 1
CFL2 C F 41.9751 36.7757 0.215035
CFLAR C F 12.1845 12.2843 0.970006
CFLAR-AS1 C F 0 0 1
CFP C F 0.259273 0.222877 1
CFTR C F 0 0.00898575 1
CGA C F 0 0.0385564 1
CGB C F 0.033148 0.0354837 1
CGB1 C F 0 0 1
CGB2 C F 0.0905937 0.101667 1
CGB5 C F 2.65972 1.95363 0.213624
CGB7 C F 0.532496 0.705677 0.563052
CGB8 C F 4.48641 3.29693 0.122581
CGGBP1 C F 11.5671 9.15738 0.0867435
CGN C F 0.44519 0.578043 1
CGNL1 C F 0.0220129 0.0224712 1
CGREF1 C F 1.44176 2.10033 0.160735
CGRRF1 C F 9.94498 8.25493 0.187032
CH17-340M24.3 C F 2.39335 4.18874 0.047461
CH17-360D5.1 C F 6.956 7.47172 0.77324
CH17-408M7.1 C F 0 0.0157244 1
CH25H C F 0 0 1
CHAC1 C F 5.5496 8.24255 0.00190408
CHAC2 C F 17.7778 15.4295 0.689074
CHAD C F 0.328082 0.348229 1
CHADL C F 0.0264443 0.0443857 1
CHAF1A C F 35.8386 38.3491 0.562846
CHAF1B C F 15.9843 18.4557 0.234082
CHAMP1 C F 17.39 16.6809 0.75115
CHAT C F 0 0 1
CHCHD1 C F 59.731 60.5173 0.929379
CHCHD10 C F 100.125 115.86 0.210758
CHCHD2 C F 642.62 769 0.0647167
CHCHD3 C F 64.887 63.9088 0.909861
CHCHD4 C F 36.5135 38.4672 0.692379
CHCHD5 C F 39.1173 45.5729 0.294486
CHCHD6 C F 21.5314 25.4382 0.194278
CHCHD7 C F 6.17314 7.80429 0.0950538
CHD1 C F 4.62225 2.69921 0.000259295
CHD1L C F 25.4878 26.1515 0.846952
CHD2 C F 13.2127 11.5139 0.323534
CHD3 C F 53.448 55.5173 0.746722
CHD4 C F 73.3845 75.7028 0.803559
CHD5 C F 0.0124758 0.010062 1
CHD6 C F 8.49154 6.95336 0.0613945
CHD7 C F 5.24931 4.38918 0.106481
CHD8 C F 38.8502 37.3815 0.74723
CHD9 C F 5.60993 3.02325 0.000259295
CHDH C F 0 0.00583315 1
CHEK1 C F 14.135 12.0312 0.181239
CHEK2 C F 26.791 29.5848 0.414664
CHEK2P2 C F 0 0 1
CHERP C F 39.4424 45.7531 0.166865
CHFR C F 6.71706 8.65756 0.0342969
CHGA C F 0.0122457 0.0289224 1
CHGB C F 0.184251 0.247649 1
CHI3L1 C F 0 0 1
CHI3L2 C F 0 0 1
CHIA C F 0 0 1
CHIAP2 C F 0 0 1
CHIC1 C F 4.12221 2.41953 0.000259295
CHIC2 C F 6.63771 7.05439 0.741102
CHID1 C F 16.0198 19.2138 0.108226
CHIT1 C F 0 0 1
CHKA C F 21.8464 27.0449 0.0459934
CHKB C F 12.1835 11.3954 0.712733
CHKB-AS1 C F 2.61011 2.29538 0.703096
CHKB-CPT1B C F 0.175209 0.112274 1
CHL1 C F 0 0 1
CHL1-AS1 C F 0 0 1
CHM C F 8.73463 5.7135 0.000259295
CHML C F 8.18532 4.37095 0.00583467
CHMP1A C F 33.1213 40.2892 0.0775827
CHMP1B C F 36.8462 43.262 0.214449
CHMP1B2P C F 0 0 1
CHMP2A C F 69.5682 77.1494 0.401762
CHMP2B C F 18.0216 14.8198 0.0799786
CHMP3 C F 27.8242 27.5091 0.960756
CHMP4A C F 36.3152 34.1733 0.648669
CHMP4B C F 82.5684 88.111 0.57712
CHMP4C C F 7.25095 7.73943 0.677783
CHMP5 C F 36.7103 32.0002 0.227229
CHMP6 C F 10.7516 12.0763 0.400656
CHMP7 C F 14.6934 16.3875 0.357375
CHN1 C F 15.4138 13.4272 0.274661
CHN2 C F 1.86462 1.35142 0.0380647
CHODL C F 0 0 1
CHODL-AS1 C F 0 0 1
CHORDC1 C F 50.2943 32.9411 0.000259295
CHP1 C F 68.534 82.415 0.0564585
CHP2 C F 0 0 1
CHPF C F 31.9088 41.0527 0.0144579
CHPF2 C F 74.1378 90.8034 0.0363381
CHPT1 C F 33.4188 40.6634 0.0783035
CHRAC1 C F 58.204 58.4981 0.969706
CHRD C F 0.655655 1.12137 0.00334915
CHRDL1 C F 0 0 1
CHRDL2 C F 0.016818 0 1
CHRFAM7A C F 0.671234 0.811139 0.394904
CHRM1 C F 0.0632765 0.0932123 1
CHRM2 C F 0 0 1
CHRM3 C F 0.0416081 0.0376878 1
CHRM3-AS1 C F 0 0.113465 1
CHRM3-AS2 C F 0 0 1
CHRM4 C F 0.525228 0.490233 1
CHRM5 C F 0 0.0136323 1
CHRNA1 C F 0 0 1
CHRNA10 C F 1.38438 1.30028 0.799589
CHRNA2 C F 0 0.00589886 1
CHRNA3 C F 0.273728 0.302281 1
CHRNA4 C F 0.0261223 0.0191794 1
CHRNA5 C F 7.77486 7.82097 0.968293
CHRNA6 C F 0.00998499 0 1
CHRNA7 C F 0.885157 0.881703 0.987467
CHRNA9 C F 11.5208 9.28348 0.0738496
CHRNB1 C F 2.12041 2.07694 0.921321
CHRNB2 C F 0.00676361 0.0271075 1
CHRNB3 C F 0 0 1
CHRNB4 C F 0.0360489 0.123848 1
CHRND C F 0 0.0338283 1
CHRNE C F 0.0678502 0 1
CHRNG C F 0.00972646 0 1
CHST1 C F 0.0170172 0 1
CHST10 C F 9.81236 11.3394 0.236955
CHST11 C F 16.3795 15.5502 0.68318
CHST12 C F 19.5969 23.3615 0.126664
CHST13 C F 0.214917 0.216024 1
CHST14 C F 17.251 19.1753 0.397425
CHST15 C F 14.7578 14.9516 0.926347
CHST2 C F 2.96817 3.18919 0.639287
CHST3 C F 27.4727 34.7385 0.0149924
CHST4 C F 0.0228577 0.0313998 1
CHST5 C F 0.080968 0.0363293 1
CHST6 C F 0.00278203 0.00265239 1
CHST7 C F 5.73803 6.31852 0.494615
CHST8 C F 0 0 1
CHST9 C F 0 0 1
CHSY1 C F 15.0721 14.7759 0.883775
CHSY3 C F 0.0257812 0.0254624 1
CHTF18 C F 11.1615 11.8491 0.655864
CHTF8 C F 50.9061 61.0172 0.0801745
CHTOP C F 48.507 50.7405 0.777354
CHUK C F 15.1844 11.8171 0.021768
CHURC1 C F 17.1655 12.3228 0.12291
CHURC1-FNTB C F 0.0850461 0.6118 0.423073
CIAO1 C F 32.8423 35.9733 0.412133
CIAPIN1 C F 28.3281 31.5452 0.499485
CIART C F 0.0178742 0.0942382 1
CIB1 C F 99.4915 110.668 0.583392
CIB2 C F 1.7957 2.39586 0.124503
CIB3 C F 0 0 1
CIB4 C F 0 0 1
CIC C F 13.6716 16.5903 0.0702107
CIDEA C F 0.0286511 0 1
CIDEB C F 0 0 1
CIDEC C F 0.217439 0.146677 1
CIDECP C F 8.51773 10.3507 0.248031
CIITA C F 0.216494 0.131806 1
CILP C F 0.00487583 0.0194977 1
CILP2 C F 0.379998 0.400352 1
CINP C F 50.9534 55.33 0.518877
CIPC C F 8.19918 6.89237 0.149197
CIR1 C F 6.87676 4.85667 0.0103957
CIRBP C F 27.3015 30.071 0.49986
CIRBP-AS1 C F 1.81679 2.22393 0.771808
CIRH1A C F 49.7557 47.7304 0.741351
CISD1 C F 29.927 25.7451 0.187547
CISD2 C F 8.04252 6.85399 0.166343
CISD3 C F 26.0166 31.9036 0.111635
CISH C F 2.28487 2.60752 0.45685
CISTR C F 0 0 1
CIT C F 9.26689 9.3993 0.918099
CITED1 C F 2.32771 1.8753 0.423009
CITED2 C F 23.9852 23.7578 0.947374
CITED4 C F 45.3642 73.596 0.000259295
CIZ1 C F 60.5933 68.2407 0.262358
CKAP2 C F 24.2897 17.27 0.00227367
CKAP2L C F 7.84724 5.07451 0.000259295
CKAP4 C F 125.342 147.406 0.0971635
CKAP5 C F 61.0839 48.3283 0.0129456
CKB C F 232.581 258.595 0.320411
CKLF C F 30.7273 34.8392 0.364027
CKLF-CMTM1 C F 0.193696 0.0570584 1
CKM C F 0.0135291 0 1
CKMT1A C F 0.0413078 0.0640326 1
CKMT1B C F 0.683653 1.2342 0.82151
CKMT2 C F 0 0 1
CKMT2-AS1 C F 4.10333 3.58482 0.688085
CKS1B C F 107.659 108.143 0.974661
CKS2 C F 227.79 205.603 0.382081
CLASP1 C F 13.5706 11.7613 0.186289
CLASP2 C F 13.892 12.1115 0.21199
CLASRP C F 13.2886 14.3901 0.549501
CLC C F 0 0 1
CLCA1 C F 0 0 1
CLCA2 C F 0.198596 0.10306 1
CLCA3P C F 0 0 1
CLCA4 C F 0 0 1
CLCC1 C F 7.43348 7.05359 0.768503
CLCF1 C F 20.7962 23.8964 0.428705
CLCN1 C F 0.00693007 0.0461831 1
CLCN2 C F 2.64744 2.86148 0.775885
CLCN3 C F 15.2908 12.9333 0.128309
CLCN4 C F 1.05466 1.05263 0.992751
CLCN5 C F 2.21116 1.90573 0.660237
CLCN6 C F 3.50356 3.64731 0.844513
CLCN7 C F 25.1983 27.7307 0.394523
CLCNKA C F 0.0464382 0.0450217 1
CLCNKB C F 0.128185 0.061178 1
CLDN1 C F 13.5457 10.0614 0.00662284
CLDN10 C F 0.00985001 0.0262232 1
CLDN10-AS1 C F 0 0 1
CLDN11 C F 0.152981 0.161771 1
CLDN12 C F 15.5337 11.7231 0.00877664
CLDN14 C F 0.129822 0.100069 1
CLDN15 C F 2.87576 2.86063 0.980312
CLDN16 C F 0 0.0265263 1
CLDN17 C F 0 0 1
CLDN18 C F 0.203101 0.0992914 1
CLDN19 C F 0.00794965 0 1
CLDN2 C F 0.0139919 0.0209013 1
CLDN20 C F 0.0674741 0.0916804 1
CLDN22 C F 0 0 1
CLDN23 C F 1.99269 2.599 0.119643
CLDN24 C F 0 0.229312 1
CLDN25 C F 0 0 1
CLDN3 C F 0 0.0404535 1
CLDN34 C F 0 0 1
CLDN4 C F 1.99719 2.13619 0.749901
CLDN5 C F 0 0.018549 1
CLDN6 C F 0.0171874 0.0325928 1
CLDN7 C F 9.44854 8.88283 0.881123
CLDN8 C F 0 0 1
CLDN9 C F 0.127928 0.130467 1
CLDND1 C F 8.54682 7.71077 0.462188
CLDND2 C F 0.0942649 0.0556405 1
CLEC10A C F 0 0 1
CLEC11A C F 0 0 1
CLEC12A C F 0 0 1
CLEC12B C F 0.029362 0.0144433 1
CLEC14A C F 0.00886024 0 1
CLEC16A C F 8.3363 10.0944 0.128309
CLEC17A C F 0 0.0101996 1
CLEC18A C F 0.0430011 0.0666805 1
CLEC18B C F 0.0495662 0.0828593 1
CLEC18C C F 0.0133913 0.0577404 1
CLEC19A C F 0.0167248 0.0318228 1
CLEC1A C F 0 0 1
CLEC1B C F 0 0 1
CLEC2A C F 0 0 1
CLEC2B C F 17.3158 11.29 0.000259295
CLEC2D C F 0.820235 0.582514 0.0448795
CLEC2L C F 0 0 1
CLEC3A C F 0 0 1
CLEC3B C F 0.206763 0.226448 1
CLEC4A C F 0.0863603 0 1
CLEC4C C F 0 0 1
CLEC4D C F 0 0 1
CLEC4E C F 0 0 1
CLEC4F C F 0 0 1
CLEC4G C F 0 0 1
CLEC4GP1 C F 0 0 1
CLEC4M C F 0 0 1
CLEC5A C F 0 0 1
CLEC6A C F 0 0 1
CLEC7A C F 0.137035 0.0106798 1
CLEC9A C F 0 0.0152888 1
CLECL1 C F 0 0 1
CLGN C F 2.19566 1.53514 0.0223959
CLHC1 C F 1.03825 0.689064 0.819865
CLIC1 C F 0 0 1
CLIC2 C F 0.274909 0.306833 1
CLIC3 C F 94.3652 124.272 0.00995902
CLIC4 C F 104.097 84.9663 0.0357805
CLIC5 C F 0 0 1
CLIC6 C F 0 0 1
CLINT1 C F 45.9667 39.8844 0.173518
CLIP1 C F 34.397 23.3233 0.000259295
CLIP1-AS1 C F 0 0 1
CLIP2 C F 7.30848 9.13725 0.0450713
CLIP3 C F 0.15926 0.155253 1
CLIP4 C F 11.4828 8.29491 0.00551744
CLK1 C F 11.8924 7.50247 0.000259295
CLK2 C F 11.673 13.2624 0.318125
CLK2P1 C F 0.168497 0.245715 1
CLK3 C F 26.9819 30.0849 0.370626
CLK4 C F 3.33429 2.32833 0.0145946
CLLU1 C F 0 0 1
CLLU1OS C F 0 0 1
CLMN C F 0.145542 0.131502 1
CLMP C F 40.649 27.8196 0.000259295
CLN3 C F 12.2352 15.431 0.0511032
CLN5 C F 5.93342 5.41074 0.522609
CLN6 C F 25.4687 31.6756 0.0454563
CLN8 C F 1.70228 2.05674 0.151979
CLNK C F 0 0 1
CLNS1A C F 132.364 118.575 0.315292
CLOCK C F 3.47335 2.01141 0.000259295
CLP1 C F 16.3024 16.6891 0.876964
CLPB C F 21.7936 25.5226 0.156118
CLPP C F 56.313 66.6201 0.134156
CLPS C F 0 0 1
CLPSL1 C F 0 0 1
CLPSL2 C F 0.161093 0.593847 1
CLPTM1 C F 44.5206 55.3423 0.0316538
CLPTM1L C F 245.222 281.528 0.168556
CLPX C F 28.8209 20.4797 0.000710791
CLRN1 C F 0 0 1
CLRN1-AS1 C F 0 0.0100003 1
CLRN2 C F 0 0 1
CLRN3 C F 0 0 1
CLSPN C F 14.1914 11.0843 0.0147223
CLSTN1 C F 42.0758 52.5859 0.0246629
CLSTN2 C F 0.0598579 0.050313 1
CLSTN2-AS1 C F 0 0 1
CLSTN3 C F 13.776 13.389 0.838321
CLTA C F 187.089 218.099 0.142426
CLTB C F 96.5557 119.974 0.0387478
CLTC C F 81.713 70.033 0.112253
CLTCL1 C F 11.8364 16.0291 0.0026388
CLU C F 362.181 409.875 0.221347
CLUAP1 C F 3.5313 2.50534 0.00615355
CLUH C F 53.9988 60.5271 0.276369
CLUHP3 C F 1.47556 1.6558 0.606392
CLUL1 C F 0.023428 0 1
CLVS1 C F 0.0194662 0 1
CLVS2 C F 0 0 1
CLYBL C F 2.14185 2.35279 0.674613
CLYBL-AS1 C F 0 0 1
CLYBL-AS2 C F 0 0 1
CMA1 C F 0 0 1
CMAHP C F 0.413416 0.376933 1
CMAS C F 60.3028 53.3578 0.276154
CMBL C F 51.7911 54.4641 0.667342
CMC1 C F 46.7092 52.3306 0.405976
CMC2 C F 40.0098 38.6621 0.924245
CMC4 C F 12.5338 13.6698 0.666542
CMIP C F 15.8167 16.9253 0.583507
CMKLR1 C F 0 0 1
CMPK1 C F 74.0668 58.804 0.0163504
CMPK2 C F 0 0 1
CMSS1 C F 46.8292 43.4258 0.564511
CMTM1 C F 0.478566 0.530595 1
CMTM2 C F 0 0.0228652 1
CMTM3 C F 17.6195 20.129 0.269919
CMTM4 C F 6.90511 7.88498 0.269351
CMTM5 C F 0 0 1
CMTM6 C F 37.6169 36.3826 0.792786
CMTM7 C F 4.37809 4.58092 0.821848
CMTM8 C F 4.434 5.44302 0.228264
CMTR1 C F 11.4887 14.0936 0.0622818
CMTR2 C F 4.29703 3.62288 0.200491
CMYA5 C F 0.116459 0.0432153 1
CNBD1 C F 0 0 1
CNBD2 C F 0.0432198 0.0281954 1
CNBP C F 118.371 104.187 0.214212
CNDP1 C F 0 0.0231517 1
CNDP2 C F 13.2607 14.2118 0.570794
CNEP1R1 C F 5.69719 5.08098 0.432683
CNFN C F 3.96882 3.92462 0.97649
CNGA1 C F 0.00738716 0.014061 1
CNGA2 C F 0 0 1
CNGA3 C F 0 0 1
CNGA4 C F 0.0878939 0.0448622 1
CNGB1 C F 0.0873445 0.0661988 1
CNGB3 C F 0 0 1
CNIH1 C F 89.902 85.9582 0.710615
CNIH2 C F 0.303575 0.358644 1
CNIH3 C F 5.03282 4.6433 0.604224
CNIH4 C F 28.9923 29.8941 0.84109
CNKSR1 C F 1.52287 1.70722 0.552628
CNKSR2 C F 0 0 1
CNKSR3 C F 3.83682 4.4392 0.283893
CNN1 C F 0.0275669 0 1
CNN2 C F 104.18 122.123 0.114216
CNN3 C F 0.0853254 0.0588244 1
CNNM1 C F 0 0 1
CNNM2 C F 6.34153 7.00938 0.515258
CNNM3 C F 9.68804 12.3029 0.0291218
CNNM4 C F 9.67535 12.1654 0.0315312
CNOT1 C F 43.1307 39.2548 0.403845
CNOT10 C F 22.4457 20.1067 0.348446
CNOT11 C F 32.3899 34.9094 0.529951
CNOT2 C F 27.1611 22.0144 0.0528568
CNOT3 C F 21.331 25.4973 0.11259
CNOT4 C F 11.8165 11.2885 0.743993
CNOT6 C F 11.9767 9.87452 0.0692248
CNOT6L C F 3.57317 2.9156 0.0783808
CNOT7 C F 49.4536 41.0573 0.0766066
CNOT8 C F 36.9529 33.5633 0.408947
CNP C F 36.8327 40.4985 0.586998
CNPPD1 C F 12.5378 14.4227 0.264516
CNPY1 C F 0 0 1
CNPY2 C F 113.684 110.589 0.844715
CNPY3 C F 23.1515 26.9651 0.196828
CNPY4 C F 9.94219 11.0511 0.896145
CNR1 C F 0 0.00344209 1
CNR2 C F 0.0124524 0 1
CNRIP1 C F 7.21829 6.15032 0.244618
CNST C F 11.3857 10.3608 0.453553
CNTD1 C F 0.516853 0.461167 1
CNTD2 C F 0.187982 0.192639 1
CNTF C F 0.780821 0.897832 0.939026
CNTFR C F 0 0 1
CNTFR-AS1 C F 0 0 1
CNTLN C F 2.83259 2.14936 0.106224
CNTN1 C F 0 0 1
CNTN2 C F 0.00551092 0 1
CNTN3 C F 0 0 1
CNTN4 C F 0 0.00481283 1
CNTN4-AS1 C F 0 0 1
CNTN4-AS2 C F 0 0 1
CNTN5 C F 0 0.00476543 1
CNTN6 C F 0 0 1
CNTNAP1 C F 9.52803 9.70081 0.90171
CNTNAP2 C F 0.00443201 0 1
CNTNAP3 C F 0.133924 0.0877965 1
CNTNAP3B C F 0.00903934 0.00861728 1
CNTNAP3P2 C F 0.00444326 0.0165824 1
CNTNAP4 C F 1.36021 1.42011 0.820273
CNTNAP5 C F 0 0 1
CNTRL C F 7.01491 5.12799 0.00503738
CNTROB C F 12.0764 14.6006 0.0872136
COA1 C F 73.3507 75.0392 0.888358
COA3 C F 54.2955 61.3425 0.323268
COA4 C F 104.391 110.263 0.716974
COA5 C F 9.57353 8.94466 0.654518
COA6 C F 109.562 98.8647 0.404528
COA7 C F 20.5756 18.5553 0.399264
COASY C F 79.7379 92.0657 0.157026
COBL C F 8.96901 12.7738 0.000259295
COBLL1 C F 0.647812 0.47204 0.0389819
COCH C F 0.00710338 0.0176209 1
COG1 C F 13.6973 16.7974 0.373201
COG2 C F 18.2409 19.5728 0.575477
COG3 C F 6.2552 5.30062 0.174036
COG4 C F 18.1693 19.8484 0.480572
COG5 C F 9.5844 8.82086 0.661818
COG6 C F 7.02934 5.53554 0.0429731
COG7 C F 7.35734 8.69318 0.17382
COG8 C F 11.9825 13.2047 0.684356
COIL C F 16.7366 15.2862 0.477768
COL10A1 C F 0.0139247 0.0220457 1
COL11A1 C F 0 0.00593546 1
COL11A2 C F 0 0 1
COL12A1 C F 99.9912 92.7029 0.486484
COL13A1 C F 0.0788239 0.0974231 1
COL14A1 C F 0 0 1
COL15A1 C F 0.0235965 0.00775087 1
COL16A1 C F 5.58921 4.77227 0.189898
COL17A1 C F 0.0185589 0.026966 1
COL18A1 C F 1.09888 1.21293 0.569145
COL18A1-AS1 C F 0.0316113 0.0171255 1
COL18A1-AS2 C F 0 0 1
COL19A1 C F 0 0 1
COL1A1 C F 4.7137 5.72231 0.0996057
COL1A2 C F 0.00358513 0 1
COL20A1 C F 0 0 1
COL21A1 C F 0.00549569 0 1
COL22A1 C F 0 0 1
COL23A1 C F 0 0 1
COL24A1 C F 0.105321 0.1115 1
COL25A1 C F 0 0 1
COL26A1 C F 0.0350671 0.0853538 1
COL27A1 C F 5.33533 4.87849 0.474439
COL28A1 C F 0.0177296 0 1
COL2A1 C F 0.00443567 0.0204007 1
COL3A1 C F 0.0588396 0.0431466 1
COL4A1 C F 115.23 145.436 0.0103957
COL4A2 C F 169.095 210.219 0.0216454
COL4A2-AS1 C F 0 0.172194 1
COL4A3 C F 0.0180877 0.0146274 1
COL4A3BP C F 12.143 9.3879 0.0381743
COL4A4 C F 0.231613 0.30569 1
COL4A5 C F 16.5725 16.6226 0.982244
COL4A6 C F 13.9285 13.0836 0.609598
COL5A1 C F 122.697 136.856 0.29035
COL5A2 C F 4.34816 4.42748 0.904181
COL5A3 C F 0.17217 0.191154 1
COL6A1 C F 46.5446 50.681 0.436554
COL6A2 C F 48.3163 50.0751 0.784228
COL6A3 C F 0.0657117 0.0503643 1
COL6A4P1 C F 0.249495 0.204678 1
COL6A4P2 C F 0 0 1
COL6A5 C F 0 0 1
COL6A6 C F 0 0 1
COL7A1 C F 50.4296 58.5077 0.12652
COL8A1 C F 0.0152545 0.0224935 1
COL8A2 C F 0.0293104 0.0339235 1
COL9A1 C F 0 0 1
COL9A2 C F 0.16065 0.154135 1
COL9A3 C F 0.39257 0.496695 1
COLCA1 C F 0 0.00777298 1
COLCA2 C F 0.222636 0.219919 1
COLEC10 C F 0.0297648 0 1
COLEC11 C F 0 0 1
COLEC12 C F 0 0 1
COLGALT1 C F 156.264 197.556 0.0133567
COLGALT2 C F 0.0784677 0.104432 1
COLQ C F 0.105481 0.069156 1
COMMD1 C F 47.0585 50.8359 0.576754
COMMD10 C F 23.5428 19.0725 0.0778493
COMMD2 C F 11.5523 10.1895 0.294006
COMMD3 C F 31.671 34.8927 0.693373
COMMD3-BMI1 C F 0.00544227 0.276898 1
COMMD4 C F 150.065 182.353 0.0658154
COMMD5 C F 32.8152 42.3496 0.0189808
COMMD6 C F 7.24265 6.57125 0.532881
COMMD7 C F 41.8465 48.3665 0.186355
COMMD8 C F 13.457 10.2933 0.035111
COMMD9 C F 42.437 47.4615 0.307638
COMP C F 0 0.0102097 1
COMT C F 26.4541 30.3764 0.287336
COMTD1 C F 24.2598 26.212 0.590554
COPA C F 88.2869 98.536 0.356501
COPB1 C F 167.526 127.72 0.00403155
COPB2 C F 111.19 100.734 0.351861
COPE C F 146.443 180.037 0.0418077
COPG1 C F 102.326 119.273 0.121593
COPG2 C F 7.82043 7.47151 0.916224
COPRS C F 55.0837 69.2029 0.0434158
COPS2 C F 28.1158 17.8307 0.000259295
COPS3 C F 86.7702 87.8612 0.924084
COPS4 C F 26.2744 24.2115 0.522658
COPS5 C F 28.693 25.6853 0.375258
COPS6 C F 85.0459 94.334 0.350045
COPS7A C F 62.1212 67.1272 0.513452
COPS7B C F 19.445 20.6949 0.632372
COPS8 C F 27.1218 26.3036 0.820876
COPZ1 C F 145.975 167.263 0.179102
COPZ2 C F 3.00397 3.05906 0.950711
COQ10A C F 19.1241 19.7876 0.825901
COQ10B C F 13.5533 10.6332 0.0435164
COQ2 C F 13.2866 14.0033 0.722811
COQ3 C F 11.2233 11.7383 0.785652
COQ4 C F 22.6519 29.4565 0.0170209
COQ5 C F 22.1459 25.1488 0.305767
COQ6 C F 11.0256 11.6194 0.757606
COQ7 C F 3.65021 3.59249 0.947786
COQ9 C F 28.8886 32.7913 0.49345
CORIN C F 0.0724772 0.052561 1
CORO1A C F 0.118336 0.208737 1
CORO1B C F 56.5253 67.0893 0.103897
CORO1C C F 79.1393 76.4958 0.776327
CORO2A C F 5.92176 5.78716 0.876163
CORO2B C F 0.195944 0.253026 1
CORO6 C F 4.24647 4.18746 0.967089
CORO7 C F 2.94213 3.58896 0.552145
CORO7-PAM16 C F 0 0.000151501 1
CORT C F 0.0790687 0.0771074 1
COTL1 C F 310.725 354.975 0.186082
COX10 C F 12.7626 14.0778 0.473257
COX10-AS1 C F 4.36341 3.1979 0.366267
COX11 C F 41.0678 35.2351 0.390947
COX14 C F 95.82 122.064 0.0250404
COX15 C F 16.5483 16.9493 0.893025
COX16 C F 26.8875 24.7161 0.702776
COX17 C F 117.589 125.619 0.651419
COX18 C F 5.04042 5.23658 0.802867
COX19 C F 4.16419 4.78672 0.272182
COX20 C F 8.25028 8.0805 0.933667
COX4I1 C F 287.214 339.473 0.0982788
COX4I2 C F 0 0 1
COX5A C F 268.168 315.91 0.106672
COX5B C F 509.173 619.226 0.052022
COX6A1 C F 723.781 867.779 0.0668251
COX6A2 C F 0 0 1
COX6B1 C F 207.455 233.629 0.302748
COX6B2 C F 0.0904479 0.188844 1
COX6C C F 97.032 88.3182 0.44274
COX7A1 C F 0.084634 0.142604 1
COX7A2 C F 117.526 125.586 0.60418
COX7A2L C F 97.171 113.138 0.157923
COX7B C F 1142.83 1110.74 0.817463
COX7B2 C F 0 0 1
COX7C C F 992.264 1042.26 0.696907
COX8A C F 921.307 1174.61 0.0123822
COX8C C F 0.0903938 0.0748798 1
CP C F 0.0333976 0.00932222 1
CPA1 C F 0 0 1
CPA2 C F 0.0962684 0.106632 1
CPA3 C F 0.0912364 0.0761013 1
CPA4 C F 11.0074 13.0683 0.15696
CPA5 C F 0 0.0116383 1
CPA6 C F 0 0 1
CPAMD8 C F 0.00373934 0 1
CPB1 C F 0 0 1
CPB2 C F 0 0.0275929 1
CPB2-AS1 C F 0.0208836 0.00752986 1
CPD C F 23.1611 19.5228 0.0883127
CPE C F 22.8881 24.8752 0.495999
CPEB1 C F 2.95279 2.98929 0.955724
CPEB1-AS1 C F 0.120721 0.0716012 1
CPEB2 C F 3.37015 2.85253 0.181324
CPEB2-AS1 C F 0 0 1
CPEB3 C F 0.964808 0.994009 0.880198
CPEB4 C F 4.44464 3.29168 0.00677804
CPED1 C F 0.685093 0.583986 0.53044
CPLX1 C F 1.00795 0.793203 0.323731
CPLX2 C F 0 0 1
CPLX3 C F 0.0226226 0.0448546 1
CPLX4 C F 0 0 1
CPM C F 17.7187 14.0351 0.0223959
CPN1 C F 0 0 1
CPN2 C F 0.0145404 0 1
CPNE1 C F 83.8623 96.6142 0.416239
CPNE2 C F 14.0334 14.8954 0.668271
CPNE3 C F 22.7822 20.9795 0.474774
CPNE4 C F 0 0 1
CPNE5 C F 0 0.00653968 1
CPNE6 C F 0 0 1
CPNE7 C F 8.6199 7.90293 0.536477
CPNE8 C F 13.2654 9.56952 0.00190408
CPNE9 C F 0 0 1
CPO C F 0 0 1
CPOX C F 6.59553 7.1992 0.529412
CPPED1 C F 3.40576 3.53706 0.800389
CPQ C F 1.3533 1.57414 0.478329
CPS1 C F 23.3274 21.5919 0.506563
CPS1-IT1 C F 0 0 1
CPSF1 C F 21.9663 26.7809 0.0663484
CPSF2 C F 29.5328 23.0781 0.0119637
CPSF3 C F 34.7822 28.759 0.075542
CPSF3L C F 23.7666 29.1412 0.11899
CPSF4 C F 20.8392 26.3714 0.362429
CPSF4L C F 0 0 1
CPSF6 C F 18.4587 16.8319 0.418514
CPSF7 C F 67.2944 77.9307 0.149364
